29-01-2023 21:22:11 INFO Running main & importing modules...
29-01-2023 21:22:35 INFO Parsed arguments: Namespace(batch_size=32, byol_ema_tau=0.99, debug=False, encoder='resnet18', encoder_layer_idx=-2, epochs=5, experiment_name='b-resnet18-e5-b32-t0_99-p64', input='/disk/scratch_big/s1908368/data', log_interval=1000, lr=0.001, output='/disk/scratch_big/s1908368/output', patch_size=64, pretrain_encoder=False, seed=23, simclr_tau=0.99, train_proportion=0.98, use_byol=True)
29-01-2023 21:22:35 INFO File at /disk/scratch_big/s1908368/data/patch_train_dataset_64.pk: False
29-01-2023 21:22:35 INFO File at /disk/scratch_big/s1908368/data/patch_val_dataset_64.pk: False
29-01-2023 21:22:35 INFO Directories found: ['1', '10', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '51', '52', '53', '54', '55', '56', '57', '6', '7', '8', '9']
29-01-2023 21:22:35 INFO Files in first directory: ['82877289.png', '82877292.png', '82877286.png']
29-01-2023 21:22:35 INFO Fetching patches from folder: 51
29-01-2023 21:22:40 INFO Fetching patches from folder: 52
29-01-2023 21:22:44 INFO Fetching patches from folder: 19
29-01-2023 21:22:55 INFO Fetching patches from folder: 32
29-01-2023 21:23:05 INFO Fetching patches from folder: 33
29-01-2023 21:23:15 INFO Fetching patches from folder: 18
29-01-2023 21:23:28 INFO Fetching patches from folder: 4
29-01-2023 21:23:36 INFO Fetching patches from folder: 1
29-01-2023 21:23:47 INFO Fetching patches from folder: 14
29-01-2023 21:23:56 INFO Fetching patches from folder: 2
29-01-2023 21:24:04 INFO Fetching patches from folder: 36
29-01-2023 21:24:12 INFO Fetching patches from folder: 39
29-01-2023 21:24:22 INFO Fetching patches from folder: 38
29-01-2023 21:24:31 INFO Fetching patches from folder: 46
29-01-2023 21:24:36 INFO Fetching patches from folder: 3
29-01-2023 21:24:44 INFO Fetching patches from folder: 41
29-01-2023 21:24:48 INFO Fetching patches from folder: 53
29-01-2023 21:24:53 INFO Fetching patches from folder: 40
29-01-2023 21:24:59 INFO Fetching patches from folder: 13
29-01-2023 21:25:09 INFO Fetching patches from folder: 5
29-01-2023 21:25:18 INFO Fetching patches from folder: 47
29-01-2023 21:25:22 INFO Fetching patches from folder: 25
29-01-2023 21:25:36 INFO Fetching patches from folder: 7
29-01-2023 21:25:44 INFO Fetching patches from folder: 48
29-01-2023 21:25:47 INFO Fetching patches from folder: 50
29-01-2023 21:25:51 INFO Fetching patches from folder: 26
29-01-2023 21:26:03 INFO Fetching patches from folder: 9
29-01-2023 21:26:13 INFO Fetching patches from folder: 12
29-01-2023 21:26:17 INFO Fetching patches from folder: 49
29-01-2023 21:26:20 INFO Fetching patches from folder: 15
29-01-2023 21:26:30 INFO Fetching patches from folder: 42
29-01-2023 21:26:35 INFO Fetching patches from folder: 43
29-01-2023 21:26:41 INFO Fetching patches from folder: 45
29-01-2023 21:26:45 INFO Fetching patches from folder: 22
29-01-2023 21:26:54 INFO Fetching patches from folder: 16
29-01-2023 21:27:06 INFO Fetching patches from folder: 55
29-01-2023 21:27:11 INFO Fetching patches from folder: 30
29-01-2023 21:27:21 INFO Fetching patches from folder: 6
29-01-2023 21:27:28 INFO Fetching patches from folder: 35
29-01-2023 21:27:37 INFO Fetching patches from folder: 8
29-01-2023 21:27:45 INFO Fetching patches from folder: 17
29-01-2023 21:27:58 INFO Fetching patches from folder: 37
29-01-2023 21:28:06 INFO Fetching patches from folder: 34
29-01-2023 21:28:15 INFO Fetching patches from folder: 10
29-01-2023 21:28:24 INFO Fetching patches from folder: 24
29-01-2023 21:28:35 INFO Fetching patches from folder: 56
29-01-2023 21:28:39 INFO Fetching patches from folder: 31
29-01-2023 21:28:51 INFO Fetching patches from folder: 23
29-01-2023 21:29:03 INFO Fetching patches from folder: 54
29-01-2023 21:29:07 INFO Fetching patches from folder: 57
29-01-2023 21:29:10 INFO Fetching patches from folder: 20
29-01-2023 21:29:13 INFO Fetching patches from folder: 29
29-01-2023 21:29:21 INFO Fetching patches from folder: 21
29-01-2023 21:29:29 INFO Fetching patches from folder: 44
29-01-2023 21:29:35 INFO Generated 357207 positive pairs, after removing 264063 positive pairs.
30-01-2023 02:31:33 INFO Epoch 1: [6469/10940] ---- BYOL Training Loss = 0.4699023365974426
30-01-2023 02:32:25 INFO Epoch 1: [6469/10940] ---- BYOL Validation Loss = 0.45885542035102844
30-01-2023 02:32:43 INFO Epoch 1: [6480/10940] ---- BYOL Training Loss = 0.5490837693214417
30-01-2023 02:33:01 INFO Epoch 1: [6491/10940] ---- BYOL Training Loss = 0.5039286613464355
30-01-2023 02:33:20 INFO Epoch 1: [6502/10940] ---- BYOL Training Loss = 0.5175287127494812
30-01-2023 02:33:38 INFO Epoch 1: [6513/10940] ---- BYOL Training Loss = 0.5613078474998474
30-01-2023 02:34:30 INFO Epoch 1: [6513/10940] ---- BYOL Validation Loss = 0.46346235275268555
30-01-2023 02:34:48 INFO Epoch 1: [6524/10940] ---- BYOL Training Loss = 0.5062405467033386
30-01-2023 02:35:06 INFO Epoch 1: [6535/10940] ---- BYOL Training Loss = 0.4086252748966217
30-01-2023 02:35:24 INFO Epoch 1: [6546/10940] ---- BYOL Training Loss = 0.38638612627983093
30-01-2023 02:35:42 INFO Epoch 1: [6557/10940] ---- BYOL Training Loss = 0.42652344703674316
30-01-2023 02:36:34 INFO Epoch 1: [6557/10940] ---- BYOL Validation Loss = 0.4421789348125458
30-01-2023 02:36:52 INFO Epoch 1: [6568/10940] ---- BYOL Training Loss = 0.40914759039878845
30-01-2023 02:37:10 INFO Epoch 1: [6579/10940] ---- BYOL Training Loss = 0.40170615911483765
30-01-2023 02:37:29 INFO Epoch 1: [6590/10940] ---- BYOL Training Loss = 0.4894014000892639
30-01-2023 02:37:47 INFO Epoch 1: [6601/10940] ---- BYOL Training Loss = 0.5437451004981995
30-01-2023 02:38:39 INFO Epoch 1: [6601/10940] ---- BYOL Validation Loss = 0.45094799995422363
30-01-2023 02:38:56 INFO Epoch 1: [6612/10940] ---- BYOL Training Loss = 0.5388816595077515
30-01-2023 02:39:14 INFO Epoch 1: [6623/10940] ---- BYOL Training Loss = 0.5462481379508972
30-01-2023 02:39:33 INFO Epoch 1: [6634/10940] ---- BYOL Training Loss = 0.5321171283721924
30-01-2023 02:39:51 INFO Epoch 1: [6645/10940] ---- BYOL Training Loss = 0.5027718544006348
30-01-2023 02:40:43 INFO Epoch 1: [6645/10940] ---- BYOL Validation Loss = 0.49725469946861267
30-01-2023 02:41:01 INFO Epoch 1: [6656/10940] ---- BYOL Training Loss = 0.49690118432044983
30-01-2023 02:41:19 INFO Epoch 1: [6667/10940] ---- BYOL Training Loss = 0.43051663041114807
30-01-2023 02:41:37 INFO Epoch 1: [6678/10940] ---- BYOL Training Loss = 0.418637216091156
30-01-2023 02:41:55 INFO Epoch 1: [6689/10940] ---- BYOL Training Loss = 0.4159802496433258
30-01-2023 02:42:47 INFO Epoch 1: [6689/10940] ---- BYOL Validation Loss = 0.4911865293979645
30-01-2023 02:43:05 INFO Epoch 1: [6700/10940] ---- BYOL Training Loss = 0.46920639276504517
30-01-2023 02:43:24 INFO Epoch 1: [6711/10940] ---- BYOL Training Loss = 0.4094396233558655
30-01-2023 02:43:42 INFO Epoch 1: [6722/10940] ---- BYOL Training Loss = 0.4061072766780853
30-01-2023 02:44:00 INFO Epoch 1: [6733/10940] ---- BYOL Training Loss = 0.4157645106315613
30-01-2023 02:44:52 INFO Epoch 1: [6733/10940] ---- BYOL Validation Loss = 0.4617934823036194
30-01-2023 02:45:10 INFO Epoch 1: [6744/10940] ---- BYOL Training Loss = 0.4389071464538574
30-01-2023 02:45:28 INFO Epoch 1: [6755/10940] ---- BYOL Training Loss = 0.46424636244773865
30-01-2023 02:45:46 INFO Epoch 1: [6766/10940] ---- BYOL Training Loss = 0.4449191987514496
30-01-2023 02:46:04 INFO Epoch 1: [6777/10940] ---- BYOL Training Loss = 0.3696429133415222
30-01-2023 02:46:56 INFO Epoch 1: [6777/10940] ---- BYOL Validation Loss = 0.45730501413345337
30-01-2023 02:47:14 INFO Epoch 1: [6788/10940] ---- BYOL Training Loss = 0.43081584572792053
30-01-2023 02:47:33 INFO Epoch 1: [6799/10940] ---- BYOL Training Loss = 0.45578187704086304
30-01-2023 02:47:51 INFO Epoch 1: [6810/10940] ---- BYOL Training Loss = 0.43835368752479553
30-01-2023 02:48:09 INFO Epoch 1: [6821/10940] ---- BYOL Training Loss = 0.44797760248184204
30-01-2023 02:49:01 INFO Epoch 1: [6821/10940] ---- BYOL Validation Loss = 0.45325788855552673
30-01-2023 02:49:19 INFO Epoch 1: [6832/10940] ---- BYOL Training Loss = 0.46411871910095215
30-01-2023 02:49:37 INFO Epoch 1: [6843/10940] ---- BYOL Training Loss = 0.47851771116256714
30-01-2023 02:49:55 INFO Epoch 1: [6854/10940] ---- BYOL Training Loss = 0.47541871666908264
30-01-2023 02:50:14 INFO Epoch 1: [6865/10940] ---- BYOL Training Loss = 0.48006701469421387
30-01-2023 02:51:06 INFO Epoch 1: [6865/10940] ---- BYOL Validation Loss = 0.4663778245449066
30-01-2023 02:51:23 INFO Epoch 1: [6876/10940] ---- BYOL Training Loss = 0.45769381523132324
30-01-2023 02:51:41 INFO Epoch 1: [6887/10940] ---- BYOL Training Loss = 0.40080976486206055
30-01-2023 02:52:00 INFO Epoch 1: [6898/10940] ---- BYOL Training Loss = 0.44971442222595215
30-01-2023 02:52:18 INFO Epoch 1: [6909/10940] ---- BYOL Training Loss = 0.553963303565979
30-01-2023 02:53:10 INFO Epoch 1: [6909/10940] ---- BYOL Validation Loss = 0.4255584180355072
30-01-2023 02:53:28 INFO Epoch 1: [6920/10940] ---- BYOL Training Loss = 0.41292276978492737
30-01-2023 02:53:46 INFO Epoch 1: [6931/10940] ---- BYOL Training Loss = 0.4009283185005188
30-01-2023 02:54:05 INFO Epoch 1: [6942/10940] ---- BYOL Training Loss = 0.4726641774177551
30-01-2023 02:54:23 INFO Epoch 1: [6953/10940] ---- BYOL Training Loss = 0.5055269002914429
30-01-2023 02:55:15 INFO Epoch 1: [6953/10940] ---- BYOL Validation Loss = 0.46190446615219116
30-01-2023 02:55:33 INFO Epoch 1: [6964/10940] ---- BYOL Training Loss = 0.5443503260612488
30-01-2023 02:55:51 INFO Epoch 1: [6975/10940] ---- BYOL Training Loss = 0.5128189325332642
30-01-2023 02:56:09 INFO Epoch 1: [6986/10940] ---- BYOL Training Loss = 0.5558243989944458
30-01-2023 02:56:27 INFO Epoch 1: [6997/10940] ---- BYOL Training Loss = 0.4807402491569519
30-01-2023 02:57:19 INFO Epoch 1: [6997/10940] ---- BYOL Validation Loss = 0.4797741770744324
30-01-2023 02:57:38 INFO Epoch 1: [7008/10940] ---- BYOL Training Loss = 0.44113215804100037
30-01-2023 02:57:56 INFO Epoch 1: [7019/10940] ---- BYOL Training Loss = 0.44063568115234375
30-01-2023 02:58:14 INFO Epoch 1: [7030/10940] ---- BYOL Training Loss = 0.4172999858856201
30-01-2023 02:58:32 INFO Epoch 1: [7041/10940] ---- BYOL Training Loss = 0.4391604959964752
30-01-2023 02:59:24 INFO Epoch 1: [7041/10940] ---- BYOL Validation Loss = 0.43999120593070984
30-01-2023 02:59:42 INFO Epoch 1: [7052/10940] ---- BYOL Training Loss = 0.511093258857727
30-01-2023 03:00:00 INFO Epoch 1: [7063/10940] ---- BYOL Training Loss = 0.47942209243774414
30-01-2023 03:00:19 INFO Epoch 1: [7074/10940] ---- BYOL Training Loss = 0.5104323625564575
30-01-2023 03:00:37 INFO Epoch 1: [7085/10940] ---- BYOL Training Loss = 0.47946587204933167
30-01-2023 03:01:29 INFO Epoch 1: [7085/10940] ---- BYOL Validation Loss = 0.4749729037284851
30-01-2023 03:01:47 INFO Epoch 1: [7096/10940] ---- BYOL Training Loss = 0.4236311912536621
30-01-2023 03:02:05 INFO Epoch 1: [7107/10940] ---- BYOL Training Loss = 0.41245007514953613
30-01-2023 03:02:23 INFO Epoch 1: [7118/10940] ---- BYOL Training Loss = 0.39388296008110046
30-01-2023 03:02:41 INFO Epoch 1: [7129/10940] ---- BYOL Training Loss = 0.47309404611587524
30-01-2023 03:03:33 INFO Epoch 1: [7129/10940] ---- BYOL Validation Loss = 0.4336404502391815
30-01-2023 03:03:51 INFO Epoch 1: [7140/10940] ---- BYOL Training Loss = 0.5048763751983643
30-01-2023 03:04:09 INFO Epoch 1: [7151/10940] ---- BYOL Training Loss = 0.44347357749938965
30-01-2023 03:04:28 INFO Epoch 1: [7162/10940] ---- BYOL Training Loss = 0.4611244201660156
30-01-2023 03:04:46 INFO Epoch 1: [7173/10940] ---- BYOL Training Loss = 0.4345793128013611
30-01-2023 03:05:38 INFO Epoch 1: [7173/10940] ---- BYOL Validation Loss = 0.4505365788936615
30-01-2023 03:05:56 INFO Epoch 1: [7184/10940] ---- BYOL Training Loss = 0.4727000296115875
30-01-2023 03:06:14 INFO Epoch 1: [7195/10940] ---- BYOL Training Loss = 0.5095184445381165
30-01-2023 03:06:32 INFO Epoch 1: [7206/10940] ---- BYOL Training Loss = 0.4623103141784668
30-01-2023 03:06:51 INFO Epoch 1: [7217/10940] ---- BYOL Training Loss = 0.416645348072052
30-01-2023 03:07:43 INFO Epoch 1: [7217/10940] ---- BYOL Validation Loss = 0.4223438799381256
30-01-2023 03:08:01 INFO Epoch 1: [7228/10940] ---- BYOL Training Loss = 0.43500199913978577
30-01-2023 03:08:19 INFO Epoch 1: [7239/10940] ---- BYOL Training Loss = 0.4295675754547119
30-01-2023 03:08:37 INFO Epoch 1: [7250/10940] ---- BYOL Training Loss = 0.3987192213535309
30-01-2023 03:08:56 INFO Epoch 1: [7261/10940] ---- BYOL Training Loss = 0.4369204640388489
30-01-2023 03:09:48 INFO Epoch 1: [7261/10940] ---- BYOL Validation Loss = 0.43866729736328125
30-01-2023 03:10:06 INFO Epoch 1: [7272/10940] ---- BYOL Training Loss = 0.4664984345436096
30-01-2023 03:10:24 INFO Epoch 1: [7283/10940] ---- BYOL Training Loss = 0.4482029974460602
30-01-2023 03:10:42 INFO Epoch 1: [7294/10940] ---- BYOL Training Loss = 0.42848557233810425
30-01-2023 03:11:01 INFO Epoch 1: [7305/10940] ---- BYOL Training Loss = 0.3895045816898346
30-01-2023 03:11:52 INFO Epoch 1: [7305/10940] ---- BYOL Validation Loss = 0.42556166648864746
30-01-2023 03:12:10 INFO Epoch 1: [7316/10940] ---- BYOL Training Loss = 0.3457478880882263
30-01-2023 03:12:28 INFO Epoch 1: [7327/10940] ---- BYOL Training Loss = 0.4075348377227783
30-01-2023 03:12:47 INFO Epoch 1: [7338/10940] ---- BYOL Training Loss = 0.5546130537986755
30-01-2023 03:13:05 INFO Epoch 1: [7349/10940] ---- BYOL Training Loss = 0.5361982583999634
30-01-2023 03:13:57 INFO Epoch 1: [7349/10940] ---- BYOL Validation Loss = 0.5795049667358398
30-01-2023 03:14:15 INFO Epoch 1: [7360/10940] ---- BYOL Training Loss = 0.4642797112464905
30-01-2023 03:14:33 INFO Epoch 1: [7371/10940] ---- BYOL Training Loss = 0.4768128991127014
30-01-2023 03:14:52 INFO Epoch 1: [7382/10940] ---- BYOL Training Loss = 0.4783228933811188
30-01-2023 03:15:10 INFO Epoch 1: [7393/10940] ---- BYOL Training Loss = 0.496316522359848
30-01-2023 03:16:02 INFO Epoch 1: [7393/10940] ---- BYOL Validation Loss = 0.44619032740592957
30-01-2023 03:16:20 INFO Epoch 1: [7404/10940] ---- BYOL Training Loss = 0.5041977167129517
30-01-2023 03:16:38 INFO Epoch 1: [7415/10940] ---- BYOL Training Loss = 0.5464156270027161
30-01-2023 03:16:56 INFO Epoch 1: [7426/10940] ---- BYOL Training Loss = 0.5325502157211304
30-01-2023 03:17:15 INFO Epoch 1: [7437/10940] ---- BYOL Training Loss = 0.48853760957717896
30-01-2023 03:18:07 INFO Epoch 1: [7437/10940] ---- BYOL Validation Loss = 0.4896954894065857
30-01-2023 03:18:24 INFO Epoch 1: [7448/10940] ---- BYOL Training Loss = 0.4628933370113373
30-01-2023 03:18:43 INFO Epoch 1: [7459/10940] ---- BYOL Training Loss = 0.36967015266418457
30-01-2023 03:19:01 INFO Epoch 1: [7470/10940] ---- BYOL Training Loss = 0.45700615644454956
30-01-2023 03:19:19 INFO Epoch 1: [7481/10940] ---- BYOL Training Loss = 0.49314752221107483
30-01-2023 03:20:11 INFO Epoch 1: [7481/10940] ---- BYOL Validation Loss = 0.4488532841205597
30-01-2023 03:20:29 INFO Epoch 1: [7492/10940] ---- BYOL Training Loss = 0.5506114959716797
30-01-2023 03:20:48 INFO Epoch 1: [7503/10940] ---- BYOL Training Loss = 0.5503398180007935
30-01-2023 03:21:06 INFO Epoch 1: [7514/10940] ---- BYOL Training Loss = 0.43997377157211304
30-01-2023 03:21:24 INFO Epoch 1: [7525/10940] ---- BYOL Training Loss = 0.4357462525367737
30-01-2023 03:22:16 INFO Epoch 1: [7525/10940] ---- BYOL Validation Loss = 0.45659583806991577
30-01-2023 03:22:34 INFO Epoch 1: [7536/10940] ---- BYOL Training Loss = 0.4173412322998047
30-01-2023 03:22:52 INFO Epoch 1: [7547/10940] ---- BYOL Training Loss = 0.41686463356018066
30-01-2023 03:23:10 INFO Epoch 1: [7558/10940] ---- BYOL Training Loss = 0.49562138319015503
30-01-2023 03:23:29 INFO Epoch 1: [7569/10940] ---- BYOL Training Loss = 0.5110560655593872
30-01-2023 03:24:21 INFO Epoch 1: [7569/10940] ---- BYOL Validation Loss = 0.435104638338089
30-01-2023 03:24:39 INFO Epoch 1: [7580/10940] ---- BYOL Training Loss = 0.4417904019355774
30-01-2023 03:24:57 INFO Epoch 1: [7591/10940] ---- BYOL Training Loss = 0.49290236830711365
30-01-2023 03:25:15 INFO Epoch 1: [7602/10940] ---- BYOL Training Loss = 0.4573936462402344
30-01-2023 03:25:34 INFO Epoch 1: [7613/10940] ---- BYOL Training Loss = 0.4039273262023926
30-01-2023 03:26:25 INFO Epoch 1: [7613/10940] ---- BYOL Validation Loss = 0.45966529846191406
30-01-2023 03:26:43 INFO Epoch 1: [7624/10940] ---- BYOL Training Loss = 0.38531678915023804
30-01-2023 03:27:02 INFO Epoch 1: [7635/10940] ---- BYOL Training Loss = 0.4485477805137634
30-01-2023 03:27:20 INFO Epoch 1: [7646/10940] ---- BYOL Training Loss = 0.3884158730506897
30-01-2023 03:27:38 INFO Epoch 1: [7657/10940] ---- BYOL Training Loss = 0.3719049096107483
30-01-2023 03:28:30 INFO Epoch 1: [7657/10940] ---- BYOL Validation Loss = 0.4374634921550751
30-01-2023 03:28:48 INFO Epoch 1: [7668/10940] ---- BYOL Training Loss = 0.3484871983528137
30-01-2023 03:29:07 INFO Epoch 1: [7679/10940] ---- BYOL Training Loss = 0.37543782591819763
30-01-2023 03:29:25 INFO Epoch 1: [7690/10940] ---- BYOL Training Loss = 0.4376738667488098
30-01-2023 03:29:43 INFO Epoch 1: [7701/10940] ---- BYOL Training Loss = 0.4051252007484436
30-01-2023 03:30:35 INFO Epoch 1: [7701/10940] ---- BYOL Validation Loss = 0.4259189963340759
30-01-2023 03:30:53 INFO Epoch 1: [7712/10940] ---- BYOL Training Loss = 0.5171946287155151
30-01-2023 03:31:11 INFO Epoch 1: [7723/10940] ---- BYOL Training Loss = 0.5493627190589905
30-01-2023 03:31:30 INFO Epoch 1: [7734/10940] ---- BYOL Training Loss = 0.4322572648525238
30-01-2023 03:31:48 INFO Epoch 1: [7745/10940] ---- BYOL Training Loss = 0.3621904253959656
30-01-2023 03:32:40 INFO Epoch 1: [7745/10940] ---- BYOL Validation Loss = 0.4504629969596863
30-01-2023 03:32:58 INFO Epoch 1: [7756/10940] ---- BYOL Training Loss = 0.416120707988739
30-01-2023 03:33:16 INFO Epoch 1: [7767/10940] ---- BYOL Training Loss = 0.4585960805416107
30-01-2023 03:33:35 INFO Epoch 1: [7778/10940] ---- BYOL Training Loss = 0.4275434911251068
30-01-2023 03:33:53 INFO Epoch 1: [7789/10940] ---- BYOL Training Loss = 0.4299277663230896
30-01-2023 03:34:45 INFO Epoch 1: [7789/10940] ---- BYOL Validation Loss = 0.4343952238559723
30-01-2023 03:35:03 INFO Epoch 1: [7800/10940] ---- BYOL Training Loss = 0.4675818383693695
30-01-2023 03:35:22 INFO Epoch 1: [7811/10940] ---- BYOL Training Loss = 0.46490341424942017
30-01-2023 03:35:40 INFO Epoch 1: [7822/10940] ---- BYOL Training Loss = 0.46198588609695435
30-01-2023 03:35:58 INFO Epoch 1: [7833/10940] ---- BYOL Training Loss = 0.5187464952468872
30-01-2023 03:36:50 INFO Epoch 1: [7833/10940] ---- BYOL Validation Loss = 0.4691424071788788
30-01-2023 03:37:09 INFO Epoch 1: [7844/10940] ---- BYOL Training Loss = 0.43802469968795776
30-01-2023 03:37:27 INFO Epoch 1: [7855/10940] ---- BYOL Training Loss = 0.4388040006160736
30-01-2023 03:37:45 INFO Epoch 1: [7866/10940] ---- BYOL Training Loss = 0.4594499468803406
30-01-2023 03:38:03 INFO Epoch 1: [7877/10940] ---- BYOL Training Loss = 0.4284834861755371
30-01-2023 03:38:55 INFO Epoch 1: [7877/10940] ---- BYOL Validation Loss = 0.45232030749320984
30-01-2023 03:39:13 INFO Epoch 1: [7888/10940] ---- BYOL Training Loss = 0.546055793762207
30-01-2023 03:39:32 INFO Epoch 1: [7899/10940] ---- BYOL Training Loss = 0.5228441953659058
30-01-2023 03:39:50 INFO Epoch 1: [7910/10940] ---- BYOL Training Loss = 0.463644802570343
30-01-2023 03:40:08 INFO Epoch 1: [7921/10940] ---- BYOL Training Loss = 0.4955154061317444
30-01-2023 03:41:00 INFO Epoch 1: [7921/10940] ---- BYOL Validation Loss = 0.43053722381591797
30-01-2023 03:41:19 INFO Epoch 1: [7932/10940] ---- BYOL Training Loss = 0.4323582053184509
30-01-2023 03:41:37 INFO Epoch 1: [7943/10940] ---- BYOL Training Loss = 0.40649348497390747
30-01-2023 03:41:55 INFO Epoch 1: [7954/10940] ---- BYOL Training Loss = 0.44812169671058655
30-01-2023 03:42:14 INFO Epoch 1: [7965/10940] ---- BYOL Training Loss = 0.5209619998931885
30-01-2023 03:43:06 INFO Epoch 1: [7965/10940] ---- BYOL Validation Loss = 0.45204442739486694
30-01-2023 03:43:24 INFO Epoch 1: [7976/10940] ---- BYOL Training Loss = 0.5011690855026245
30-01-2023 03:43:42 INFO Epoch 1: [7987/10940] ---- BYOL Training Loss = 0.4357801377773285
30-01-2023 03:44:00 INFO Epoch 1: [7998/10940] ---- BYOL Training Loss = 0.5352849364280701
30-01-2023 03:44:19 INFO Epoch 1: [8009/10940] ---- BYOL Training Loss = 0.4921632707118988
30-01-2023 03:45:11 INFO Epoch 1: [8009/10940] ---- BYOL Validation Loss = 0.44656482338905334
30-01-2023 03:45:28 INFO Epoch 1: [8020/10940] ---- BYOL Training Loss = 0.44543132185935974
30-01-2023 03:45:47 INFO Epoch 1: [8031/10940] ---- BYOL Training Loss = 0.4375395178794861
30-01-2023 03:46:05 INFO Epoch 1: [8042/10940] ---- BYOL Training Loss = 0.4397430419921875
30-01-2023 03:46:23 INFO Epoch 1: [8053/10940] ---- BYOL Training Loss = 0.40297579765319824
30-01-2023 03:47:16 INFO Epoch 1: [8053/10940] ---- BYOL Validation Loss = 0.4208289682865143
30-01-2023 03:47:34 INFO Epoch 1: [8064/10940] ---- BYOL Training Loss = 0.3737652599811554
30-01-2023 03:47:52 INFO Epoch 1: [8075/10940] ---- BYOL Training Loss = 0.3735129237174988
30-01-2023 03:48:10 INFO Epoch 1: [8086/10940] ---- BYOL Training Loss = 0.43344005942344666
30-01-2023 03:48:29 INFO Epoch 1: [8097/10940] ---- BYOL Training Loss = 0.439375638961792
30-01-2023 03:49:21 INFO Epoch 1: [8097/10940] ---- BYOL Validation Loss = 0.41627708077430725
30-01-2023 03:49:39 INFO Epoch 1: [8108/10940] ---- BYOL Training Loss = 0.4440402090549469
30-01-2023 03:49:57 INFO Epoch 1: [8119/10940] ---- BYOL Training Loss = 0.45419472455978394
30-01-2023 03:50:16 INFO Epoch 1: [8130/10940] ---- BYOL Training Loss = 0.40663862228393555
30-01-2023 03:50:34 INFO Epoch 1: [8141/10940] ---- BYOL Training Loss = 0.48977869749069214
30-01-2023 03:51:26 INFO Epoch 1: [8141/10940] ---- BYOL Validation Loss = 0.4440435469150543
30-01-2023 03:51:44 INFO Epoch 1: [8152/10940] ---- BYOL Training Loss = 0.5024586319923401
30-01-2023 03:52:02 INFO Epoch 1: [8163/10940] ---- BYOL Training Loss = 0.4706014096736908
30-01-2023 03:52:21 INFO Epoch 1: [8174/10940] ---- BYOL Training Loss = 0.4606870710849762
30-01-2023 03:52:39 INFO Epoch 1: [8185/10940] ---- BYOL Training Loss = 0.43888726830482483
30-01-2023 03:53:31 INFO Epoch 1: [8185/10940] ---- BYOL Validation Loss = 0.4490165710449219
30-01-2023 03:53:49 INFO Epoch 1: [8196/10940] ---- BYOL Training Loss = 0.4615221917629242
30-01-2023 03:54:07 INFO Epoch 1: [8207/10940] ---- BYOL Training Loss = 0.4307224750518799
30-01-2023 03:54:26 INFO Epoch 1: [8218/10940] ---- BYOL Training Loss = 0.46006202697753906
30-01-2023 03:54:44 INFO Epoch 1: [8229/10940] ---- BYOL Training Loss = 0.46111664175987244
30-01-2023 03:55:36 INFO Epoch 1: [8229/10940] ---- BYOL Validation Loss = 0.44735807180404663
30-01-2023 03:55:54 INFO Epoch 1: [8240/10940] ---- BYOL Training Loss = 0.4816884994506836
30-01-2023 03:56:13 INFO Epoch 1: [8251/10940] ---- BYOL Training Loss = 0.5401347279548645
30-01-2023 03:56:31 INFO Epoch 1: [8262/10940] ---- BYOL Training Loss = 0.46711450815200806
30-01-2023 03:56:49 INFO Epoch 1: [8273/10940] ---- BYOL Training Loss = 0.39501339197158813
30-01-2023 03:57:42 INFO Epoch 1: [8273/10940] ---- BYOL Validation Loss = 0.4428475797176361
30-01-2023 03:58:00 INFO Epoch 1: [8284/10940] ---- BYOL Training Loss = 0.3652753233909607
30-01-2023 03:58:18 INFO Epoch 1: [8295/10940] ---- BYOL Training Loss = 0.3817737400531769
30-01-2023 03:58:37 INFO Epoch 1: [8306/10940] ---- BYOL Training Loss = 0.3705767095088959
30-01-2023 03:58:55 INFO Epoch 1: [8317/10940] ---- BYOL Training Loss = 0.44232186675071716
30-01-2023 03:59:47 INFO Epoch 1: [8317/10940] ---- BYOL Validation Loss = 0.44231271743774414
30-01-2023 04:00:05 INFO Epoch 1: [8328/10940] ---- BYOL Training Loss = 0.3904477655887604
30-01-2023 04:00:24 INFO Epoch 1: [8339/10940] ---- BYOL Training Loss = 0.3648757338523865
30-01-2023 04:00:42 INFO Epoch 1: [8350/10940] ---- BYOL Training Loss = 0.4136500358581543
30-01-2023 04:01:00 INFO Epoch 1: [8361/10940] ---- BYOL Training Loss = 0.4530794620513916
30-01-2023 04:01:52 INFO Epoch 1: [8361/10940] ---- BYOL Validation Loss = 0.47619837522506714
30-01-2023 04:02:11 INFO Epoch 1: [8372/10940] ---- BYOL Training Loss = 0.5256352424621582
30-01-2023 04:02:29 INFO Epoch 1: [8383/10940] ---- BYOL Training Loss = 0.505011260509491
30-01-2023 04:02:48 INFO Epoch 1: [8394/10940] ---- BYOL Training Loss = 0.48326215147972107
30-01-2023 04:03:06 INFO Epoch 1: [8405/10940] ---- BYOL Training Loss = 0.5246933698654175
30-01-2023 04:03:58 INFO Epoch 1: [8405/10940] ---- BYOL Validation Loss = 0.44843462109565735
